,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix1,fold_change0Control_Mix1,q_value0Control_Mix1,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,p_value0Control_Mix3,fold_change0Control_Mix3,q_value0Control_Mix3
C9JLW8,310.5241921292512,291.76866465538967,318.53887013959115,308.1531395692571,304.0234496648968,297.14911909739874,310.50523495594,302.3633104010313,318.4,305.51748457786925,304.9204055373518,306.14810837604904,0.8645291234624356,-0.01394618303895919,0.9998111793759804,0.7904638944801479,-0.023253999412418718,0.9999874507963832,0.7627989663612271,-0.025200196190439783,0.9998602487567436
E9PAV3,3348.288589818237,3228.270037419017,3317.6412644908687,3145.3112100790836,3288.17659662732,3186.918322661986,3342.9103609428757,3153.722384868746,3213.6000000000004,3248.1769286489057,3269.592929662955,3181.7818956573515,0.8149849745919786,-0.03622536245902692,0.9998111793759804,0.6758248447328927,-0.06638556121427212,0.9999874507963832,0.7881863156328375,-0.041713190916680666,0.9998602487567436
E9PRG8,855.3059635753649,835.4300070739022,826.8846595358343,859.0561181368754,783.5422735564889,850.6262279715984,815.8112495696384,829.2406091434882,804.1,847.3505031258015,810.8091079287217,761.0057955744712,0.9263228859571595,-0.03500982275555967,0.9998111793759804,0.9742765802314998,-0.012071823774073646,0.9999874507963832,0.8661362712584524,-0.06378377505425278,0.9998602487567436
L0R819,635.8622523605369,621.6348097454099,615.4948567185468,613.9097042948999,642.773429028935,587.8402079702497,623.3814628483182,646.8328131572074,611.1,604.3968923588267,622.6722640231052,601.027934898962,0.882885840459455,-0.0852884836736109,0.9998111793759804,0.8971105018996599,-0.07524951315719562,0.9999874507963832,0.8532117377511462,-0.10592484070946802,0.9998602487567436
O00115,881.2479526918465,857.0529013746384,873.9537141095605,889.361193578709,832.8379795087184,829.7372907020738,821.0274340298024,817.3000471323278,888.5,849.6738300047207,877.1338478309322,869.7209092279672,0.9965643148807954,0.0017536616733807725,0.9998111793759804,0.8801213827462476,-0.06277460316550208,0.9999874507963832,0.8750651117350784,0.06428310184525109,0.9998602487567436
O00116,5642.524392338118,5408.8125600841795,5552.388133593684,5483.363242189732,5465.1042428821165,5651.7331916976955,5476.424644867379,5595.88154146715,5377.1,5542.794125421422,5491.341667877391,5427.66156472395,0.9200265296291594,-0.010799520594512958,0.9998111793759804,0.9545258501109577,-0.006010289160561417,0.9999874507963832,0.9816321241393522,0.0024198960029626366,0.9998602487567436
O00124,22.610640787315937,24.24385118567402,28.088362648061015,27.05810307306573,26.011634314874104,25.672663361782238,25.89124286590459,24.038236680362584,23.7,24.311956268689762,22.45504265970262,22.61591780382944,0.41801756025192627,0.07695247434869519,0.9998111793759804,0.8370986894241539,-0.020636982452497083,0.9999874507963832,0.2846681468612956,-0.10618310204976626,0.9998602487567436
O00139,3118.0002765956992,3239.2218929739365,3238.121349528102,3201.1282112755216,3192.3127474003795,3107.827384603327,3265.236632345162,3132.983514007257,3107.500000000001,3057.0003168978433,3145.179855467306,3141.073243610458,0.9605052394307927,-0.004551905405862515,0.9998111793759804,0.9296120783334397,0.00802107749585827,0.9999874507963832,0.997746260606595,0.0002590199041607805,0.9998602487567436
O00141,22.75240029068469,23.86942877354006,28.088362648061015,24.81614596129743,26.344263909693463,21.686224951567603,24.184127951669122,29.772848698880452,25.0,27.713970627107102,30.171254230025145,24.361707950089958,0.7763331145953432,-0.03520281276189922,0.9998111793759804,0.5428548638454986,0.0796101857646816,0.9999874507963832,0.27902094447146175,0.13908268461767262,0.9998602487567436
O00148,4022.1423890815995,4212.345742110103,3977.373379003908,4133.086589977829,4097.464400822828,4027.817640912661,3841.008557029802,3898.7506093019438,3847.9999999999995,3533.863158796002,3955.81556538321,3995.7168743025386,0.9004216643243639,0.01711341367784224,0.9998111793759804,0.5549220463259644,-0.08146630549618289,0.9999874507963832,0.691157094851298,-0.05396102530475974,0.9998602487567436
O00151,1759.093677302843,1793.764170930777,1729.462481630067,1739.062938938896,1628.1553407218128,1783.2136296572098,1704.8387610164866,1803.103420014256,1638.7,1601.3530512950297,1708.9241153104183,1592.9541543651653,0.6890653776662878,-0.07274010653184831,0.9998111793759804,0.6978797835130295,-0.07189247386674238,0.9999874507963832,0.595529270827938,-0.09324873090620156,0.9998602487567436
O00154,2830.795522770608,2903.645806098874,2948.0535172770096,2903.7210040695686,2918.492064945081,2885.7827651543726,2886.4468008198023,2927.7943826049454,2940.3,2861.923835028595,3008.628920374519,2878.252472500694,0.9065789997317891,-0.01530206312001189,0.9998111793759804,0.8984977739689932,0.01690060914071238,0.9999874507963832,0.9766490252889806,-0.003928270159072465,0.9998602487567436
O00159,4499.233997669135,4706.583326126932,4521.078360616512,4400.884501535257,4458.4340371208,4298.975181575461,4407.770708555978,4200.564025399831,4283.299999999999,4249.198909623217,4253.193157363056,4258.537645412304,0.5120205631896446,-0.054959270481621886,0.9998111793759804,0.374940629276002,-0.07411864861508785,0.9999874507963832,0.38995338513502464,-0.07205636801770614,0.9998602487567436
O00160,120.84997662186105,107.17841547334655,138.37536694194637,126.16806918640935,112.42880304894433,124.29714963049227,140.83698042442606,121.91942264027034,132.89999999999998,120.23216598406643,144.18044765670064,117.28535618968391,0.998456248568027,-0.0009762486578837049,0.9998111793759804,0.8084011331617684,0.12228350515898818,0.9999874507963832,0.8421000301367318,0.09685673099224745,0.9998602487567436
O00161,1150.3074900857378,1110.9112968014645,1137.081209433903,1143.7846713314502,1117.768490430984,1125.132376898978,1089.2341549996859,1095.1537828788719,1080.8999999999999,1056.2009943486419,1114.9492224084004,1077.8667071207553,0.9721656879263556,-0.006884821806762813,0.9998111793759804,0.7151070874865764,-0.07489078624030023,0.9999874507963832,0.8470911804066702,-0.03860008103284563,0.9998602487567436
O00165,304.9955714978698,293.35995990695903,326.1158399002396,323.4602950220201,319.058307350732,289.2559710451738,315.72141941610397,299.3781698982412,339.9,307.0940278171359,325.4680700560759,320.59055413147695,0.27773705496616574,-0.0978655615684539,0.9998111793759804,0.5867141354585861,0.05249057142151535,0.9999874507963832,0.46978553267695755,0.07570333495331744,0.9998602487567436
O00170,3317.3141383321645,3192.6063026632587,3218.069166929214,3234.525641354278,3229.2346324253294,3325.008549191821,3208.3328018706466,3199.127943042764,3170.1,3260.7062986030764,3204.568674856866,3049.0224904439947,0.9777824478233669,-0.0050586385955765515,0.9998111793759804,0.9712565618028663,0.006461348969476246,0.9999874507963832,0.9778888520161897,-0.005031785208395625,0.9998602487567436
O00178,1832.5959797995408,1884.374394667196,1906.4880478561304,1830.8285627895507,1866.3846565314398,1864.0586006163626,1852.5990408153118,1808.8380320327738,1840.8,1890.5242717605038,1902.436297613338,1856.6478205480612,0.8535963932472908,-0.04595477570605209,0.9998111793759804,0.8695693238184071,-0.04031824628937369,0.9999874507963832,0.8737390044472498,-0.03908528027995205,0.9998602487567436
O00180,82.14963220219175,92.8567582092225,65.13132592234311,81.09700035327415,65.26192650355881,108.27166722142945,63.5426106965424,61.352492965239136,59.400000000000006,51.611047095989875,84.01133720946657,67.37162882614454,0.8908802726123547,0.03506023947816762,0.9998111793759804,0.1029510013133102,-0.3386762688131083,0.6879204680617097,0.24082729530262925,-0.3274954149147086,0.9998602487567436
O00186,1578.4211902593684,1657.848835326149,1629.0484985394512,1623.486184383944,1617.9103492013762,1581.4201173321446,1646.4174950626507,1628.6298132590755,1603.7999999999997,1645.2473341146094,1689.8503339006331,1579.463957780425,0.909838421818306,-0.011095858073750046,0.9998111793759804,0.8349269427227952,0.020104495907667743,0.9999874507963832,0.41000095176430307,0.08064349658088005,0.9998602487567436
O00189,109.43833660067651,109.79937235828427,112.35345059224406,113.64403290687608,109.6347144524617,110.34461519474104,106.2204835524291,117.83449353118914,120.0,110.60695462854422,108.20035999733155,103.79515960494354,0.5794029979754896,-0.05708053662820927,0.9998111793759804,0.7402834289978564,-0.03876650076864688,0.9999874507963832,0.7809034395066909,-0.03298294024771648,0.9998602487567436
O00193,1208.428886466926,1125.2329540655887,1161.8020299661202,1135.5899315436072,1179.5045432294573,1090.0517188890892,1083.8282911046067,1098.2174797106827,1092.9,1058.6902731474836,1087.0321423449864,1046.6011926831807,0.5619014060015638,-0.06314773242745789,0.9998111793759804,0.33362873181029595,-0.1030855219011402,0.9999874507963832,0.10906872213027549,-0.1676794386234204,0.6868151230094106
O00194,208.17383069701225,209.4893395889516,223.40580536700298,205.64158335529953,201.50700854156946,194.5381944184741,200.01696411792227,191.9131117977967,209.9,200.96777502650718,202.18208294373176,178.38801130880202,0.8029738947566439,-0.020830421232388863,0.9998111793759804,0.6340579929366205,-0.039582773517153,0.9999874507963832,0.14536391487318226,-0.1065595530594219,0.8171025559123347
O00203,4102.945306001789,4107.601072315628,4177.895204992791,4099.070688971689,4006.0577881664676,3975.196653897827,4084.5569514607273,3860.336564410778,3992.3999999999987,4048.6460143965173,4137.883478840259,3845.4995676265776,0.7861879453053686,-0.03007161655177517,0.9998111793759804,0.5415968972802851,-0.06868952482237042,0.9999874507963832,0.9526037435432815,-0.006587155520386634,0.9998602487567436
O00212,133.82097118010185,147.33521917471393,161.10627622389222,141.78446010286444,152.21130258934002,151.80357466097323,157.4339309794931,150.27825741677654,146.2,151.92898268932066,136.11744006074562,146.48766409076893,0.6827601298476473,0.03043328142161466,0.9998111793759804,0.6185138807285688,0.041418788541583,0.9999874507963832,0.4624480111025051,0.06738024530852213,0.9998602487567436
O00214,337.458497769314,307.7752227741165,291.75160330901525,317.04365915040734,332.1639133866148,301.853116421452,287.6488630486762,296.62869838251345,285.4,289.835028145165,325.9015650881164,272.34326281664084,0.5881323157085987,0.10324940015063097,0.9998111793759804,0.7025952616035902,-0.0733653157220202,0.9999874507963832,0.7562767291380676,-0.06072998171999389,0.9998602487567436
O00217,1079.4277384013617,1098.6489628040772,1154.2250602054717,1148.0366589572175,1102.733632745149,1019.0931151872687,1103.2704331833997,1107.5656828641572,1142.1999999999998,1173.1970978942134,1118.2437846519088,1144.1273785810977,0.9968335419114923,-0.001037695581866048,0.9998111793759804,0.9841509136804814,0.005217708224197781,0.9999874507963832,0.9223504387698129,-0.025918199044867127,0.9998602487567436
O00220,370.7719810609707,358.6966708243354,381.2976095712261,395.4348491963749,368.8862206546724,360.45376105160716,373.5736470651948,367.80073247535165,333.29999999999995,355.96686823439967,366.47670008711583,351.61800627637984,0.9598117485087027,0.015517138399045885,0.9998111793759804,0.7233197110844231,-0.1124727263835003,0.9999874507963832,0.8946160596007238,-0.038975762092906756,0.9998602487567436
O00221,81.65347394040113,81.06245222700272,83.88241270374624,79.39620530296716,81.1616211359243,76.45988870791666,81.27763786109975,71.17203409283823,80.5,86.37797431981585,87.47929746579129,79.98893033775465,0.06862251774381659,-0.06926007421234145,0.6488013710698732,0.06504532463552723,-0.20609643382231516,0.5027674394602969,0.6013325200736934,0.04249538484674335,0.9998602487567436
O00231,7326.62729235889,7137.333625700611,6991.47664278031,6919.452735576214,6981.296461987733,7425.459097938593,6796.498672158682,7625.462858048351,6657.799999999999,6940.275243091293,6604.296813138407,6648.6037097405115,0.898485169370991,-0.01735223089830748,0.9998111793759804,0.6502788678324816,-0.06166520140443948,0.9999874507963832,0.4875607682470101,-0.0933055104966368,0.9998602487567436
O00232,8971.746328953257,8913.967971276263,9043.381282002423,8731.727170544236,9153.035086563343,8506.581194788803,8847.50240189514,8305.446442052335,8915.3,8894.939931901961,8877.02456712082,8922.416021147279,0.7076599230167342,-0.034029079040495604,0.9998111793759804,0.7329748205667739,-0.030916998583975702,0.9999874507963832,0.9886163020314731,0.001283165375981742,0.9998602487567436
O00233,1869.382570923732,1827.2749768167666,1791.455870580829,1749.7315624362764,1834.9844227804917,1695.2727983278749,1757.0006056181262,1640.3347062831735,1779.5999999999997,1536.3828746452548,1762.8508972962682,1663.1031766058154,0.8822105609120499,-0.023696128718063505,0.9998111793759804,0.7233958331344088,-0.056406064036709926,0.9999874507963832,0.6149660483347714,-0.08239932297210795,0.9998602487567436
O00244,1222.4630773004324,1086.1058119975894,1125.524417172712,1064.543083760329,1011.260494169824,1167.6278103518657,959.0192229305026,1208.1177840107716,967.2,1015.7917018474407,978.1381902963898,952.2491706875554,0.7214536144676401,-0.07548494473529788,0.9998111793759804,0.40540296524175845,-0.1854956764953198,0.9999874507963832,0.18950344724164092,-0.2915128976325579,0.9640774703988639
O00255,431.0197699926904,408.7756684472527,427.5247786159913,438.49588751551096,432.4849991841344,426.62863866117004,431.33103499682807,424.12562038326007,428.9,457.3634913072286,451.1816293478473,426.5282743704675,0.478212232576393,0.07069101102888824,0.9998111793759804,0.7149605584065334,0.03857553476257735,0.9999874507963832,0.284603000421101,0.11645214017036089,0.9998602487567436
O00257,353.19380264324553,356.63734755759856,354.43380769256277,351.1368690224702,352.98652602230686,351.5241390127263,371.10781441129905,333.8643983383692,352.8,372.06420446691095,374.8865037087033,369.4726782267715,0.9056241095223956,-0.0037462890176026254,0.9998111793759804,0.8137580788383003,0.011065179199297552,0.9999874507963832,0.17499955753398988,0.07219378610576559,0.9207221376194479
O00258,86.96945531672932,76.10135526622773,86.94381462724063,71.58800984473962,82.22603583934625,74.62612703921792,71.88850583280467,78.32066003373038,67.1,88.53534927881219,72.13357333155437,77.44959921592118,0.08505456224581588,-0.12338600580891694,0.7482605431337467,0.013165256695487366,-0.1973593210983455,0.1338896025357372,0.40065628654299834,-0.06748697015403299,0.9998602487567436
O00264,837.0898673924803,731.4341821036943,834.1554891041334,803.0071903426679,764.3828088948939,785.8067394215085,787.4541740498382,749.348822529342,787.3,830.0915034538307,782.9787268717158,773.7024511836387,0.9291878330584558,-0.02308995171259058,0.9998111793759804,0.7358147734922255,-0.0881485125524064,0.9999874507963832,0.9622060419402128,-0.012378017346400113,0.9998602487567436
O00267,5350.783334405225,5217.857129895858,5351.942842652888,5281.664410996509,5242.708095785888,5330.5857133708,5254.120347146938,5427.142546730489,5154.000000000001,5213.545516294589,5251.0987211204965,5278.872631804021,0.8436523170998647,0.018390142001922165,0.9998111793759804,0.9132097304106772,-0.010401479448979466,0.9999874507963832,0.761189386294921,-0.028755383251974336,0.9998602487567436
O00268,300.3883876383854,301.87806978300665,284.8634489811528,305.37002039602754,292.1818360893275,290.37217380003386,297.9863922515466,297.8855996468461,280.6,274.65042747222907,314.7173932614692,267.18524647541653,0.9752017552205013,-0.003630740547258729,0.9998111793759804,0.83081331916202,-0.024385962965679426,0.9999874507963832,0.8063194294438019,-0.028733817337994565,0.9998602487567436
O00273,1883.4876415089227,1996.1394846891835,1908.6310292025764,1848.686910817774,1956.5938026464505,1892.8406859381123,1931.0314871526864,1791.9484212933032,1928.0,1823.2307682318092,1917.5219247283508,1995.7555535660015,0.8197728926609467,-0.03608805154125553,0.9998111793759804,0.7623310208351783,-0.04850040689934,0.9999874507963832,0.7291548043950906,0.05290109252923097,0.9998602487567436
