,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,p_value_Mock_vs_Infected,fold_change_Mock_vs_Infected,q_value_Mock_vs_Infected
P63037,3942.7,3888.4721998188415,3965.6211124861607,3964.4199076114737,3873.369904835452,3889.4805681386124,4022.6928595217764,4017.105178707429,4119.070444737341,3790.2958475505015,0.4578542335896554,-0.0483509393781181,0.9955083543667829
P63087,201.0,185.51570300527786,165.51703655801356,178.53945397154843,196.85490415905048,199.17568552540888,183.27973649323056,196.70166226949658,177.11861217480828,182.9891639638007,0.788800117516318,-0.021521958434488297,0.9955083543667829
P63321,696.1,696.2532215245296,726.6637990753347,674.67901935417,746.6268119050486,644.7420099179072,696.6251931313499,696.1141296886747,689.9596497732265,675.0071692091138,0.718836245095338,0.04341838684717539,0.9955083543667829
P64162,107.9,105.54599722443808,91.14998588278169,99.30959334521127,66.4364143443055,91.55336540834283,110.652662936916,79.37481730245892,85.86710318234707,81.94975217235248,0.7189831072386796,0.055093399044498524,0.9955083543667829
P68404,44.4,36.875406499160526,41.17413437585556,51.25436860105831,36.476553608147356,37.097463339891895,41.35958655378212,38.17838170631579,39.48564260750392,37.62020786859456,0.26203570724024894,0.10689342109544722,0.9955083543667829
P69566,408.79999999999995,409.2206630975724,398.31499559251574,409.4904136838869,409.4514300608281,421.5620834078625,417.11007877441705,434.675211482382,458.5246631981437,435.7075030216206,0.6003118238576926,-0.06185261491194498,0.9955083543667829
P70288,1560.0,1458.7245126770056,1573.7917775293051,1481.2716726377569,1552.4116539077656,1517.3259270329581,1592.6594604315885,1510.837777247564,1629.963548307369,1568.5470108778343,0.8789375610531021,-0.014342541276148726,0.9955083543667829
P70385,59.4,53.517513945337484,66.0128784830293,42.67794038892904,57.803912098293836,47.71090873392514,62.35475794164974,43.08271927728521,73.7758059245468,45.36789399015225,0.7665157265016567,0.05422632749533492,0.9955083543667829
P70452,432.9,410.09656348947647,423.6758754617021,446.72300282701957,420.369006430784,446.7566173338853,457.208152884293,442.89940833216144,463.62567922877815,448.9664297863482,0.3671015821798269,-0.09404812532025131,0.9955083543667829
P80318,10460.4,9972.914272180327,10281.524471437599,10411.91998330609,10598.512316353348,10092.79142325492,10247.62601397696,10264.099473913784,10202.693304087741,10237.409050372895,0.8301538385431295,-0.008803573234096758,0.9955083543667829
P82343,930.6999999999999,923.0238329884884,927.4622949807753,889.6342597819817,814.755873748572,880.1224390771678,784.9310642047844,906.2461317679031,785.9343217570158,839.6255310290147,0.4813084144125145,0.13285958612169574,0.9955083543667829
P84084,1521.1999999999998,1451.1917693066307,1473.9146653385974,1561.4544697321087,1672.1664644774373,1515.3421054639798,1481.3760412727192,1558.749382748573,1501.2101251637616,1589.314004605721,0.6820095900444163,-0.034392511173429334,0.9955083543667829
P97300,910.7,963.9283812904076,928.8795206205241,1033.7318671238681,915.4683999520415,971.0806580148173,826.9214069805197,943.443645960025,875.9578083717319,950.3295822092103,0.6219644329968946,0.034415382072515974,0.9955083543667829
P97496,4209.400000000001,4196.613957690686,4294.566642554137,4252.206720951811,4377.271065352643,4317.390880567205,4336.899566086129,4284.88201008236,4371.759664773401,4338.224989755508,0.322700084117726,-0.052965114037729334,0.9955083543667829
P97784,218.29999999999995,229.0479524829092,220.56506403877697,237.21311364500428,237.47844414028185,238.65373474807458,233.46991015435614,227.48581194573538,225.67272772566238,248.72468641784172,0.09550063241152543,-0.08180423281218338,0.731303713849707
P97808,93.0,88.02798938635706,90.7024409439137,87.32982060445926,74.64575471551268,87.58572227038648,90.19813973929391,87.22175741600999,89.83456009506276,84.1063245979407,0.644491475458017,-0.04413600801926053,0.9955083543667829
P97825,1847.1999999999998,1720.1807796603648,1712.3815269320944,1844.0001324983675,1847.7786425213021,1734.554388836068,1790.8971301882782,1747.0759454737986,1816.4340232050072,1753.2135089504259,0.7847752512467737,-0.023912871392705162,0.9955083543667829
P98192,694.6,750.3838657442001,729.7220228242661,719.9435015848521,721.9141584164663,761.2915270953748,769.2522666876646,725.841960503474,733.8850655925789,765.7429571894185,0.5625949532444945,-0.048312169932219415,0.9955083543667829
Q02384,18.1,22.86100022869572,19.169841548179125,19.67133137543938,20.481034740537492,24.301814219982656,22.52700792689658,19.617350283877677,21.537623240456686,20.447501516688337,0.1468566529831761,-0.11310673860493044,0.914600927439527
Q03347,168.2,190.33315516075015,171.63348405587615,195.0797083806549,164.94849879879163,181.2221003261564,191.29935131520574,192.47638682373832,196.1057273999477,195.68897935893136,0.06971968487263039,-0.08399461502224725,0.62367427195153
Q04207,916.4,940.9797910225216,906.7260461465581,984.315304568266,994.1765086656774,895.1002919229533,877.5621208001829,895.3056864172788,871.4235719000565,920.8564257261712,0.17620311059787686,0.06257858626800467,0.9800402124830426
Q07113,7797.299999999999,7944.591734648119,7882.609008281999,7699.59052777492,7982.3563415620465,7779.655473826367,7379.397256692781,8019.346442007458,7642.550036268194,7918.454708443158,0.6135492540225271,0.020408300398559304,0.9955083543667829
Q07797,378.0,433.04515375736247,365.7188058782968,261.58106046994305,232.31586926766704,371.66897094806126,210.40225403721405,362.84552890449135,220.47724843520137,268.6929496177327,0.18830802497242694,0.14550441393159927,0.9911060874494774
Q11204,89.2,84.43679777955046,74.29245985208719,78.95759306404733,63.22038409579136,80.93992001430958,70.01394063679457,89.40984648613481,69.61942249217797,81.39064080275554,0.8350334914597023,0.016543880069754203,0.9955083543667829
Q149C2,111.6,107.7357482041982,105.84437804228087,112.17423566340517,109.26039607452026,129.5435484542749,108.03953001739599,106.00914288018515,114.77286068927577,119.09072172414966,0.2290964905719085,-0.06742004830078789,0.9955083543667829
Q3TEI4,17.1,17.693187916461817,23.943654229437744,16.540254409106467,24.881918238504227,15.275426081131958,17.030417992733813,17.127455824770127,18.987115225139448,16.05448361271233,0.09865277936938911,0.22685570076967113,0.731303713849707
Q3TKT4,2139.2000000000003,2189.4006196033642,2288.222681608915,2237.2225593354383,2218.6377095999605,2230.311398923714,2307.9370161264083,2208.762739270135,2300.55822981615,2291.158519555488,0.39328181257713657,-0.051237116225164456,0.9955083543667829
Q3TL26,158.8,154.5964191710649,159.2514074138616,153.76310580317494,149.96856843071257,174.87387130542623,157.77916351998365,160.48501559156853,148.77963422683894,156.47131043434553,0.29730021583170263,-0.05717770256760859,0.9955083543667829
Q3TLD5,795.0,764.8362222106168,763.3624840625104,814.0119443559846,835.5754379889532,844.1160776002139,825.2093543780755,772.5463444485521,838.2669677009326,849.2102973649626,0.5093662875115348,-0.050791796851718134,0.9955083543667829
Q3TUF7,136.1,131.20987870722678,139.78320257310384,140.21779457925646,148.27592093149457,152.75426081131957,139.21690898822087,134.3033980973164,145.4734201329092,140.73631903283143,0.9662504483721324,0.0029389705708348095,0.9955083543667829
Q3TVI8,308.9,323.55760476935626,344.6096029283563,340.5386535339904,317.28677372840934,330.40548231331525,342.95116867907353,339.6065139528209,355.55970998718846,345.1314611469153,0.25384033653747806,-0.06549927100121629,0.9955083543667829
Q3TXU5,1420.2,1382.8715387381149,1417.0018672792175,1431.9231769727276,1503.7480383052489,1432.6167460375898,1386.852716011461,1434.9337219184065,1397.5839291340203,1437.7948234449484,0.7921295111117284,-0.031243089461570693,0.9955083543667829
Q3TZZ7,2490.4999999999995,2544.9285886772186,2488.2006784597634,2711.3765190631566,2492.0849130986244,2613.9824903640933,2656.3847747396444,2520.527706089299,2561.465753457121,2570.8739504595605,0.7525876402608472,-0.023500396947966413,0.9955083543667829
Q3U2A8,327.8,324.7838653180219,320.6659486989185,337.8159779110922,327.6965558485999,325.14835515552306,333.2195012546542,350.6224106506906,359.90501993921043,350.3232095788869,0.2703338243620971,-0.04867153179742291,0.9955083543667829
Q3U2E2,34.4,23.386540463838145,26.852696332079713,28.043558915851296,28.182580861979275,26.58320902430756,28.65435408301245,26.030714799760766,29.283610546234968,23.961915839869146,0.5671217780526401,0.05906117780139777,0.9955083543667829
Q3U898,59.4,66.0428895495654,62.28333732579599,63.5744757946726,60.342883347120804,75.4844106996196,68.66232016118077,62.92642360289994,68.4858633742592,64.93679192604539,0.5707677418144833,-0.15761844637629627,0.9955083543667829
Q3U9N9,62.1,69.80926123475281,65.26697025158263,73.92064316168569,72.27604821660752,85.99866501520394,74.4292341904663,75.60224994017474,76.2318506800375,72.20523973080569,0.005872509726620625,-0.16313802421440368,0.13758451359511178
Q3UH45,18.6,16.46692736779615,17.901797554719806,12.660441646476556,25.897506738035013,21.226890788066484,15.859013580535194,20.97547453429998,22.860108878028587,23.16318531187351,0.2742740905663478,-0.21128921752912982,0.9955083543667829
Q3UHB1,1312.6999999999998,1306.843384720843,1302.2065904595765,1312.806118470932,1107.0760968635163,1287.0042428745917,1019.9328108981696,1283.8046733853025,1065.0732545445137,1210.0767499133922,0.1429073855219053,0.14009645953769034,0.9121732311229526
Q3UHX0,1273.6,1259.895123714786,1229.8534920092509,1203.4906922115701,1340.407554630714,1305.8505477798844,1289.1756096404374,1571.9533685165675,1289.6124231522572,1478.3703342671267,0.2520935557923234,-0.06044411498444837,0.9955083543667829
Q3UJP5,500.30000000000007,491.9932501325051,484.16903303202605,440.1885813320639,487.228582649894,513.8097863653477,508.5697309576172,483.8694898865675,533.056175201303,490.7400364005201,0.34123283307468943,-0.07191879363669296,0.9955083543667829
Q3UM18,1567.2,1507.1618043492995,1539.629180529048,1492.3665758010673,1492.1534029356058,1544.9010468417548,1577.250987009591,1568.1808011542835,1594.3508993527541,1535.958805335612,0.62731968574065,-0.028644787053430425,0.9955083543667829
Q3UM45,1795.3000000000002,1763.0998988636634,1790.7018912339934,1791.4524929764325,1795.8989966702713,1772.8421451173472,1886.952291988565,1825.6962493038006,1854.2193271356332,1778.7728858462863,0.6755229068125462,-0.03125037620406109,0.9955083543667829
Q3UMW8,355.1,348.8711260953833,340.3579260091103,314.60516822588517,377.79892182545194,342.8043671194289,345.8346256937163,339.1538058693468,354.0482978299634,355.1155927468608,0.8441306835984443,-0.008670481035379367,0.9955083543667829
Q3UQU0,239.5,244.20102926284923,242.42017522016408,257.837381488458,248.81918238504227,238.95130798342132,250.50032814709,240.76524906097566,249.09961616265036,241.85560387707923,0.9740551826592927,-0.0011362975892245924,0.9955083543667829
Q3USW5,8.4,13.313685956941566,11.263214294844545,9.801632242433463,7.9554432463244815,16.366527944069954,11.26350396344829,12.90218037901186,7.840450565604847,11.10235433913937,0.32809690531513624,-0.2151589967971798,0.9955083543667829
Q3UW98,34.4,35.123605715352426,40.27904449811957,33.693110833365026,38.16920110736533,42.45378157613297,43.07163915622626,39.68740865122946,38.25762022975859,40.09627250538104,0.004295536909602565,-0.16615726275115889,0.11032302476761327
Q3UYI5,38.7,36.700226420779714,37.593774864911595,39.68299720374103,37.407509732717244,43.743265595968786,39.19699379280005,38.857443831526936,44.30326885865871,38.89817671338758,0.209563071583453,-0.10798235167031892,0.9955083543667829
Q3UZW7,75.4,75.06466358617712,72.57687091975988,75.5542485354246,82.09340371207178,82.32859511259431,75.7808546660801,83.44919005372583,78.78235869535473,73.88257383959653,0.4135482860528823,-0.04972834206699437,0.9955083543667829
Q499E4,45.3,40.992138341109566,42.815132485038205,39.95526476603085,50.864057351500136,52.868844813268396,46.49574436111455,46.855286639569385,39.2967160878508,43.77043293416097,0.39358914293921365,-0.06344759670890018,0.9955083543667829
Q4FZF3,844.2,858.6451541835405,856.973967109066,800.8750344755007,805.9541067526386,848.678867208864,837.7343707854301,827.0976685071812,808.4165775957382,805.359991378002,0.7777018435248021,0.02826594847139918,0.9955083543667829
Q4VAE3,317.0,307.7038076758929,300.1534723341354,288.4674822460626,303.0685347349784,317.51064211495714,369.5330380328115,301.8053889827335,330.43248287332233,310.4665562319046,0.5504178998010463,-0.09148584332331589,0.9955083543667829
Q571H0,1821.2999999999997,2190.53929011284,2184.839800730408,1970.876816525423,1872.6605607598062,2021.6133698672104,2013.554076537724,1984.2949812142274,2065.3447128480043,2010.7242311762197,0.45875792800342907,-0.030169911432853164,0.9955083543667829
Q5DU37,46.9,45.45923033982022,49.006170806045475,54.521579348536136,52.725969600639914,51.67855187188149,53.88460296113662,52.81594307197837,44.01987907917902,55.1922794844986,0.776613896415901,-0.019003066108297616,0.9955083543667829
Q5H8C4,1385.1,1467.6586966744271,1382.4663161632375,1378.3545340922055,1405.7437481005281,1414.7623519167862,1399.8282725773536,1467.0759958450676,1465.314086429667,1414.7913842386738,0.668582470152048,-0.024406673768560642,0.9955083543667829
Q5HZH2,202.5,170.88816646048025,193.26482276782923,192.42509964832914,201.84821428174348,203.34171082026305,210.49236206892164,204.54860238304764,213.77035698751527,202.31844274129514,0.022528433030252964,-0.11352327521590799,0.27709972627211144
Q5SW19,3445.7999999999997,3433.96748645983,3359.421492789461,3171.440632442377,3350.172562827176,3425.8614674684127,3236.8607149999157,3447.6738610442562,3283.0705952722465,3397.8795391462445,0.630107072133832,-0.025346938137513753,0.9955083543667829
Q5XFZ0,79.30000000000001,106.15912749877091,86.52535484781241,81.33993423408324,84.20921308609424,86.09785609365284,68.75242819288837,92.12609498697941,84.07230124564234,92.17350293069664,0.600607282364918,0.03955822272332306,0.9955083543667829
Q5XKN4,223.10000000000002,239.9091173425194,226.15937577462688,257.83738148845805,224.27579364638166,223.7750729807383,230.13591298117547,245.82048932643644,222.08312385225292,252.07935463542344,0.9800901748997534,-0.006377382400663834,0.9955083543667829
Q60864,17472.4,16694.924239808774,16846.26281639964,16641.26567471599,17690.45144095178,16537.235790080525,16267.383180233977,17038.7250404092,16411.007666409212,16600.73542080855,0.44744328841488157,0.029097785803911775,0.9955083543667829
Q60972,974.8999999999999,934.6733082008124,1019.954915680161,1187.9033742704776,951.7756888102673,990.5221093908034,1012.8142763932703,907.9060614073081,942.27101676998,960.3935868619553,0.5284727632164465,0.0772886112583544,0.9955083543667829
Q60989,135.3,135.4142005883662,137.62006870190854,137.15478450349602,148.86834755622087,151.76235002683046,158.0494876151064,149.84637562992722,166.06641077510025,155.3530876951516,3.179415930361003e-05,-0.17140738211532353,0.002522157239273415
Q61081,4081.8999999999996,3949.3472770561734,3886.778612422249,3790.1686677459898,4068.5321614952845,3941.357502167392,3920.0598114068353,3995.2997393534265,3953.9486665605064,3839.3379019694335,0.9082254964289496,-0.009795403420631642,0.9955083543667829
