,Abundance: 126,Abundance: 127N,Abundance: 127C,Abundance: 128N,Abundance: 128C,Abundance: 129N,Abundance: 129C,Abundance: 130N,Abundance: 130C,Abundance: 131N,Abundance: 131C,Abundance: 132C,p_value0Control_Mix2,fold_change0Control_Mix2,q_value0Control_Mix2,Gene_Symbol,Protein_Name,Organism,Mass
B3KU38,96.11294328401382,101.93650170347107,105.38876121629431,102.82079167764978,110.43302548002816,110.66353026755822,99.77138276531731,99.53086886934442,113.1,96.83294527495204,103.6920116641094,103.00161862937057,0.9402392989392516,-0.030781784739674006,0.9999874507963832,IQCJ-SCHIP1,IQCJ-SCHIP1 readthrough transcript protein,Homo sapiens (Human),"62,248"
B9A064,198.888583226359,258.9130979906345,196.15932824790292,250.86726992028085,175.0962187129121,177.71542432736834,171.18569001083438,177.69441624503318,179.7,260.4615383188299,234.34741432114362,94.03460560539611,0.45085871449155934,-0.3236768008996351,0.9999874507963832,IGLL5,Immunoglobulin lambda-like polypeptide 5 (G lambda-1) (Germline immunoglobulin lambda 1),Homo sapiens (Human),"23,063"
C9JLW8,310.5241921292512,291.76866465538967,318.53887013959115,308.1531395692571,304.0234496648968,297.14911909739874,310.50523495594,302.3633104010313,318.4,305.51748457786925,304.9204055373518,306.14810837604904,0.7904638944801479,-0.023253999412418718,0.9999874507963832,MCRIP1,Mapk-regulated corepressor-interacting protein 1 (Granulin-2) (Protein FAM195B),Homo sapiens (Human),"10,920"
E9PAV3,3348.288589818237,3228.270037419017,3317.6412644908687,3145.3112100790836,3288.17659662732,3186.918322661986,3342.9103609428757,3153.722384868746,3213.6000000000004,3248.1769286489057,3269.592929662955,3181.7818956573515,0.6758248447328927,-0.06638556121427212,0.9999874507963832,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form (Alpha-NAC, muscle-specific form) (skNAC)",Homo sapiens (Human),"205,422"
E9PRG8,855.3059635753649,835.4300070739022,826.8846595358343,859.0561181368754,783.5422735564889,850.6262279715984,815.8112495696384,829.2406091434882,804.1,847.3505031258015,810.8091079287217,761.0057955744712,0.9742765802314998,-0.012071823774073646,0.9999874507963832,C11orf98,Uncharacterized protein C11orf98,Homo sapiens (Human),"14,234"
L0R819,635.8622523605369,621.6348097454099,615.4948567185468,613.9097042948999,642.773429028935,587.8402079702497,623.3814628483182,646.8328131572074,611.1,604.3968923588267,622.6722640231052,601.027934898962,0.8971105018996599,-0.07524951315719562,0.9999874507963832,ASDURF,ASNSD1 upstream open reading frame protein (ASNSD1 small/short open reading frame-encoded polypeptide) (ASNSD1-SEP),Homo sapiens (Human),"11,250"
O00115,881.2479526918465,857.0529013746384,873.9537141095605,889.361193578709,832.8379795087184,829.7372907020738,821.0274340298024,817.3000471323278,888.5,849.6738300047207,877.1338478309322,869.7209092279672,0.8801213827462476,-0.06277460316550208,0.9999874507963832,DNASE2,Deoxyribonuclease-2-alpha (EC 3.1.22.1) (Acid DNase) (Deoxyribonuclease II alpha) (DNase II alpha) (Lysosomal DNase II) (R31240_2),Homo sapiens (Human),"39,581"
O00116,5642.524392338118,5408.8125600841795,5552.388133593684,5483.363242189732,5465.1042428821165,5651.7331916976955,5476.424644867379,5595.88154146715,5377.1,5542.794125421422,5491.341667877391,5427.66156472395,0.9545258501109577,-0.006010289160561417,0.9999874507963832,AGPS,"Alkyldihydroxyacetonephosphate synthase, peroxisomal (Alkyl-DHAP synthase) (EC 2.5.1.26) (Aging-associated gene 5 protein) (Alkylglycerone-phosphate synthase)",Homo sapiens (Human),"72,912"
O00124,22.610640787315937,24.24385118567402,28.088362648061015,27.05810307306573,26.011634314874104,25.672663361782238,25.89124286590459,24.038236680362584,23.7,24.311956268689762,22.45504265970262,22.61591780382944,0.8370986894241539,-0.020636982452497083,0.9999874507963832,UBXN8,UBX domain-containing protein 8 (Reproduction 8 protein) (Rep-8 protein) (UBX domain-containing protein 6),Homo sapiens (Human),"30,541"
O00139,3118.0002765956992,3239.2218929739365,3238.121349528102,3201.1282112755216,3192.3127474003795,3107.827384603327,3265.236632345162,3132.983514007257,3107.500000000001,3057.0003168978433,3145.179855467306,3141.073243610458,0.9296120783334397,0.00802107749585827,0.9999874507963832,KIF2A,Kinesin-like protein KIF2A (Kinesin-2) (hK2),Homo sapiens (Human),"79,955"
O00141,22.75240029068469,23.86942877354006,28.088362648061015,24.81614596129743,26.344263909693463,21.686224951567603,24.184127951669122,29.772848698880452,25.0,27.713970627107102,30.171254230025145,24.361707950089958,0.5428548638454986,0.0796101857646816,0.9999874507963832,SGK1,Serine/threonine-protein kinase Sgk1 (EC 2.7.11.1) (Serum/glucocorticoid-regulated kinase 1),Homo sapiens (Human),"48,942"
O00148,4022.1423890815995,4212.345742110103,3977.373379003908,4133.086589977829,4097.464400822828,4027.817640912661,3841.008557029802,3898.7506093019438,3847.9999999999995,3533.863158796002,3955.81556538321,3995.7168743025386,0.5549220463259644,-0.08146630549618289,0.9999874507963832,DDX39A,ATP-dependent RNA helicase DDX39A (EC 3.6.4.13) (DEAD box protein 39) (Nuclear RNA helicase URH49),Homo sapiens (Human),"49,130"
O00151,1759.093677302843,1793.764170930777,1729.462481630067,1739.062938938896,1628.1553407218128,1783.2136296572098,1704.8387610164866,1803.103420014256,1638.7,1601.3530512950297,1708.9241153104183,1592.9541543651653,0.6978797835130295,-0.07189247386674238,0.9999874507963832,PDLIM1,PDZ and LIM domain protein 1 (C-terminal LIM domain protein 1) (Elfin) (LIM domain protein CLP-36),Homo sapiens (Human),"36,072"
O00154,2830.795522770608,2903.645806098874,2948.0535172770096,2903.7210040695686,2918.492064945081,2885.7827651543726,2886.4468008198023,2927.7943826049454,2940.3,2861.923835028595,3008.628920374519,2878.252472500694,0.8984977739689932,0.01690060914071238,0.9999874507963832,ACOT7,Cytosolic acyl coenzyme A thioester hydrolase (EC 3.1.2.2) (Acyl-CoA thioesterase 7) (Brain acyl-CoA hydrolase) (BACH) (hBACH) (CTE-IIa) (CTE-II) (Long chain acyl-CoA thioester hydrolase),Homo sapiens (Human),"41,796"
O00159,4499.233997669135,4706.583326126932,4521.078360616512,4400.884501535257,4458.4340371208,4298.975181575461,4407.770708555978,4200.564025399831,4283.299999999999,4249.198909623217,4253.193157363056,4258.537645412304,0.374940629276002,-0.07411864861508785,0.9999874507963832,MYO1C,Unconventional myosin-Ic (Myosin I beta) (MMI-beta) (MMIb),Homo sapiens (Human),"121,682"
O00160,120.84997662186105,107.17841547334655,138.37536694194637,126.16806918640935,112.42880304894433,124.29714963049227,140.83698042442606,121.91942264027034,132.89999999999998,120.23216598406643,144.18044765670064,117.28535618968391,0.8084011331617684,0.12228350515898818,0.9999874507963832,MYO1F,Unconventional myosin-If (Myosin-Ie),Homo sapiens (Human),"124,844"
O00161,1150.3074900857378,1110.9112968014645,1137.081209433903,1143.7846713314502,1117.768490430984,1125.132376898978,1089.2341549996859,1095.1537828788719,1080.8999999999999,1056.2009943486419,1114.9492224084004,1077.8667071207553,0.7151070874865764,-0.07489078624030023,0.9999874507963832,SNAP23,Synaptosomal-associated protein 23 (SNAP-23) (Vesicle-membrane fusion protein SNAP-23),Homo sapiens (Human),"23,354"
O00165,304.9955714978698,293.35995990695903,326.1158399002396,323.4602950220201,319.058307350732,289.2559710451738,315.72141941610397,299.3781698982412,339.9,307.0940278171359,325.4680700560759,320.59055413147695,0.5867141354585861,0.05249057142151535,0.9999874507963832,HAX1,HCLS1-associated protein X-1 (HS1-associating protein X-1) (HAX-1) (HS1-binding protein 1) (HSP1BP-1),Homo sapiens (Human),"31,621"
O00170,3317.3141383321645,3192.6063026632587,3218.069166929214,3234.525641354278,3229.2346324253294,3325.008549191821,3208.3328018706466,3199.127943042764,3170.1,3260.7062986030764,3204.568674856866,3049.0224904439947,0.9712565618028663,0.006461348969476246,0.9999874507963832,AIP,AH receptor-interacting protein (AIP) (Aryl-hydrocarbon receptor-interacting protein) (HBV X-associated protein 2) (XAP-2) (Immunophilin homolog ARA9),Homo sapiens (Human),"37,636"
O00178,1832.5959797995408,1884.374394667196,1906.4880478561304,1830.8285627895507,1866.3846565314398,1864.0586006163626,1852.5990408153118,1808.8380320327738,1840.8,1890.5242717605038,1902.436297613338,1856.6478205480612,0.8695693238184071,-0.04031824628937369,0.9999874507963832,GTPBP1,GTP-binding protein 1 (G-protein 1) (GP-1) (GP1),Homo sapiens (Human),"72,454"
O00180,82.14963220219175,92.8567582092225,65.13132592234311,81.09700035327415,65.26192650355881,108.27166722142945,63.5426106965424,61.352492965239136,59.400000000000006,51.611047095989875,84.01133720946657,67.37162882614454,0.1029510013133102,-0.3386762688131083,0.6879204680617097,KCNK1,Potassium channel subfamily K member 1 (Inward rectifying potassium channel protein TWIK-1) (Potassium channel K2P1) (Potassium channel KCNO1),Homo sapiens (Human),"38,143"
O00186,1578.4211902593684,1657.848835326149,1629.0484985394512,1623.486184383944,1617.9103492013762,1581.4201173321446,1646.4174950626507,1628.6298132590755,1603.7999999999997,1645.2473341146094,1689.8503339006331,1579.463957780425,0.8349269427227952,0.020104495907667743,0.9999874507963832,STXBP3,Syntaxin-binding protein 3 (Platelet Sec1 protein) (PSP) (Protein unc-18 homolog 3) (Unc18-3) (Protein unc-18 homolog C) (Unc-18C),Homo sapiens (Human),"67,764"
O00189,109.43833660067651,109.79937235828427,112.35345059224406,113.64403290687608,109.6347144524617,110.34461519474104,106.2204835524291,117.83449353118914,120.0,110.60695462854422,108.20035999733155,103.79515960494354,0.7402834289978564,-0.03876650076864688,0.9999874507963832,AP4M1,AP-4 complex subunit mu-1 (AP-4 adaptor complex mu subunit) (Adaptor-related protein complex 4 subunit mu-1) (Mu subunit of AP-4) (Mu-adaptin-related protein 2) (mu-ARP2) (Mu4-adaptin) (mu4),Homo sapiens (Human),"49,977"
O00193,1208.428886466926,1125.2329540655887,1161.8020299661202,1135.5899315436072,1179.5045432294573,1090.0517188890892,1083.8282911046067,1098.2174797106827,1092.9,1058.6902731474836,1087.0321423449864,1046.6011926831807,0.33362873181029595,-0.1030855219011402,0.9999874507963832,SMAP,Small acidic protein,Homo sapiens (Human),"20,333"
O00194,208.17383069701225,209.4893395889516,223.40580536700298,205.64158335529953,201.50700854156946,194.5381944184741,200.01696411792227,191.9131117977967,209.9,200.96777502650718,202.18208294373176,178.38801130880202,0.6340579929366205,-0.039582773517153,0.9999874507963832,RAB27B,Ras-related protein Rab-27B (EC 3.6.5.2) (C25KG),Homo sapiens (Human),"24,608"
O00203,4102.945306001789,4107.601072315628,4177.895204992791,4099.070688971689,4006.0577881664676,3975.196653897827,4084.5569514607273,3860.336564410778,3992.3999999999987,4048.6460143965173,4137.883478840259,3845.4995676265776,0.5415968972802851,-0.06868952482237042,0.9999874507963832,AP3B1,AP-3 complex subunit beta-1 (Adaptor protein complex AP-3 subunit beta-1) (Adaptor-related protein complex 3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain),Homo sapiens (Human),"121,320"
O00212,133.82097118010185,147.33521917471393,161.10627622389222,141.78446010286444,152.21130258934002,151.80357466097323,157.4339309794931,150.27825741677654,146.2,151.92898268932066,136.11744006074562,146.48766409076893,0.6185138807285688,0.041418788541583,0.9999874507963832,RHOD,Rho-related GTP-binding protein RhoD (Rho-related protein HP1) (RhoHP1),Homo sapiens (Human),"23,413"
O00214,337.458497769314,307.7752227741165,291.75160330901525,317.04365915040734,332.1639133866148,301.853116421452,287.6488630486762,296.62869838251345,285.4,289.835028145165,325.9015650881164,272.34326281664084,0.7025952616035902,-0.0733653157220202,0.9999874507963832,LGALS8,Galectin-8 (Gal-8) (Po66 carbohydrate-binding protein) (Po66-CBP) (Prostate carcinoma tumor antigen 1) (PCTA-1),Homo sapiens (Human),"35,808"
O00217,1079.4277384013617,1098.6489628040772,1154.2250602054717,1148.0366589572175,1102.733632745149,1019.0931151872687,1103.2704331833997,1107.5656828641572,1142.1999999999998,1173.1970978942134,1118.2437846519088,1144.1273785810977,0.9841509136804814,0.005217708224197781,0.9999874507963832,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial (EC 7.1.1.2) (Complex I-23kD) (CI-23kD) (NADH-ubiquinone oxidoreductase 23 kDa subunit) (TYKY subunit)",Homo sapiens (Human),"23,705"
O00220,370.7719810609707,358.6966708243354,381.2976095712261,395.4348491963749,368.8862206546724,360.45376105160716,373.5736470651948,367.80073247535165,333.29999999999995,355.96686823439967,366.47670008711583,351.61800627637984,0.7233197110844231,-0.1124727263835003,0.9999874507963832,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A (Death receptor 4) (TNF-related apoptosis-inducing ligand receptor 1) (TRAIL receptor 1) (TRAIL-R1) (CD antigen CD261),Homo sapiens (Human),"50,089"
O00221,81.65347394040113,81.06245222700272,83.88241270374624,79.39620530296716,81.1616211359243,76.45988870791666,81.27763786109975,71.17203409283823,80.5,86.37797431981585,87.47929746579129,79.98893033775465,0.06504532463552723,-0.20609643382231516,0.5027674394602969,NFKBIE,NF-kappa-B inhibitor epsilon (NF-kappa-BIE) (I-kappa-B-epsilon) (IkB-E) (IkB-epsilon) (IkappaBepsilon),Homo sapiens (Human),"52,864"
O00231,7326.62729235889,7137.333625700611,6991.47664278031,6919.452735576214,6981.296461987733,7425.459097938593,6796.498672158682,7625.462858048351,6657.799999999999,6940.275243091293,6604.296813138407,6648.6037097405115,0.6502788678324816,-0.06166520140443948,0.9999874507963832,PSMD11,26S proteasome non-ATPase regulatory subunit 11 (26S proteasome regulatory subunit RPN6) (26S proteasome regulatory subunit S9) (26S proteasome regulatory subunit p44.5),Homo sapiens (Human),"47,464"
O00232,8971.746328953257,8913.967971276263,9043.381282002423,8731.727170544236,9153.035086563343,8506.581194788803,8847.50240189514,8305.446442052335,8915.3,8894.939931901961,8877.02456712082,8922.416021147279,0.7329748205667739,-0.030916998583975702,0.9999874507963832,PSMD12,26S proteasome non-ATPase regulatory subunit 12 (26S proteasome regulatory subunit RPN5) (26S proteasome regulatory subunit p55),Homo sapiens (Human),"52,904"
O00233,1869.382570923732,1827.2749768167666,1791.455870580829,1749.7315624362764,1834.9844227804917,1695.2727983278749,1757.0006056181262,1640.3347062831735,1779.5999999999997,1536.3828746452548,1762.8508972962682,1663.1031766058154,0.7233958331344088,-0.056406064036709926,0.9999874507963832,PSMD9,26S proteasome non-ATPase regulatory subunit 9 (26S proteasome regulatory subunit p27),Homo sapiens (Human),"24,682"
O00244,1222.4630773004324,1086.1058119975894,1125.524417172712,1064.543083760329,1011.260494169824,1167.6278103518657,959.0192229305026,1208.1177840107716,967.2,1015.7917018474407,978.1381902963898,952.2491706875554,0.40540296524175845,-0.1854956764953198,0.9999874507963832,ATOX1,Copper transport protein ATOX1 (Metal transport protein ATX1),Homo sapiens (Human),"7,402"
O00255,431.0197699926904,408.7756684472527,427.5247786159913,438.49588751551096,432.4849991841344,426.62863866117004,431.33103499682807,424.12562038326007,428.9,457.3634913072286,451.1816293478473,426.5282743704675,0.7149605584065334,0.03857553476257735,0.9999874507963832,MEN1,Menin,Homo sapiens (Human),"68,023"
O00257,353.19380264324553,356.63734755759856,354.43380769256277,351.1368690224702,352.98652602230686,351.5241390127263,371.10781441129905,333.8643983383692,352.8,372.06420446691095,374.8865037087033,369.4726782267715,0.8137580788383003,0.011065179199297552,0.9999874507963832,CBX4,E3 SUMO-protein ligase CBX4 (EC 2.3.2.-) (Chromobox protein homolog 4) (Polycomb 2 homolog) (Pc2) (hPc2),Homo sapiens (Human),"61,368"
O00258,86.96945531672932,76.10135526622773,86.94381462724063,71.58800984473962,82.22603583934625,74.62612703921792,71.88850583280467,78.32066003373038,67.1,88.53534927881219,72.13357333155437,77.44959921592118,0.013165256695487366,-0.1973593210983455,0.1338896025357372,GET1,Guided entry of tail-anchored proteins factor 1 (Congenital heart disease 5 protein) (Tail-anchored protein insertion receptor WRB) (Tryptophan-rich basic protein),Homo sapiens (Human),"19,780"
O00264,837.0898673924803,731.4341821036943,834.1554891041334,803.0071903426679,764.3828088948939,785.8067394215085,787.4541740498382,749.348822529342,787.3,830.0915034538307,782.9787268717158,773.7024511836387,0.7358147734922255,-0.0881485125524064,0.9999874507963832,PGRMC1,Membrane-associated progesterone receptor component 1 (mPR) (Dap1) (IZA),Homo sapiens (Human),"21,671"
O00267,5350.783334405225,5217.857129895858,5351.942842652888,5281.664410996509,5242.708095785888,5330.5857133708,5254.120347146938,5427.142546730489,5154.000000000001,5213.545516294589,5251.0987211204965,5278.872631804021,0.9132097304106772,-0.010401479448979466,0.9999874507963832,SUPT5H,Transcription elongation factor SPT5 (hSPT5) (DRB sensitivity-inducing factor 160 kDa subunit) (DSIF p160) (DRB sensitivity-inducing factor large subunit) (DSIF large subunit) (Tat-cotransactivator 1 protein) (Tat-CT1 protein),Homo sapiens (Human),"121,000"
